"clust_id","vacancy_id"
"1511",19,3813756
"1512",20,5603716
"1513",1,5170675
"1514",24,1347986
"1515",18,191585
"1516",9,4717086
"1517",1,7022056
"1518",23,7255795
"1519",24,1221676
"1520",18,7417675
"1521",9,5114976
"1522",3,6975675
"1523",15,2273775
"1524",4,778936
"1525",1,6478007
"1526",15,1590466
"1527",28,2912726
"1528",25,2190256
"1529",16,2046366
"1530",3,619316
"1531",16,728906
"1532",29,1342795
"1533",14,5912156
"1534",23,7939626
"1535",2,1253385
"1536",3,6861986
"1537",19,1122175
"1538",28,204726
"1539",23,9317636
"1540",10,4177765
"1541",20,3195876
"1542",16,2112965
"1543",13,8649556
"1544",22,4917436
"1545",13,1313575
"1546",4,2620146
"1547",24,5481606
"1548",16,2135876
"1549",11,7922996
"1550",1,3041586
"1551",16,6887816
"1552",7,8192606
"1553",23,1989386
"1554",12,9016696
"1555",1,3097565
"1556",18,1327926
"1557",21,3835685
"1558",3,6555706
"1559",25,8240766
"1560",23,328307
"1561",3,9182475
"1562",7,4092785
"1563",13,1160575
"1564",18,3490775
"1565",13,2525676
"1566",29,4963985
"1567",29,666585
"1568",12,9450096
"1569",1,3415966
"1570",29,8646206
"1571",8,5519846
"1572",13,4765865
"1573",6,6920496
"1574",11,7765286
"1575",3,5827316
"1576",29,4479266
"1577",15,4481236
"1578",12,1141046
"1579",29,5783346
"1580",28,3390326
"1581",23,3307226
"1582",16,1731676
"1583",21,819665
"1584",16,3222466
"1585",14,2846046
"1586",6,8293185
"1587",1,2805695
"1588",11,7819175
"1589",23,7781406
"1590",25,2039585
"1591",23,1786385
"1592",6,2409506
"1593",1,1403256
"1594",17,5526985
"1595",8,7975276
"1596",20,3414995
"1597",3,8745206
"1598",25,1538396
"1599",20,615156
"1600",6,9059985
"1601",13,6457375
"1602",13,6494866
"1603",3,6117626
"1604",21,1428316
"1605",4,9812616
"1606",24,778536
"1607",6,3490295
"1608",28,8638726
"1609",4,8059086
"1610",16,7780846
"1611",7,1962295
"1612",29,752756
"1613",29,8392586
"1614",25,9594206
"1615",2,7292486
"1616",8,8772295
"1617",18,4738416
"1618",2,8081176
"1619",7,4687566
"1620",25,2999976
"1621",8,8123075
"1622",15,9512236
"1623",7,6457516
"1624",21,934466
"1625",20,9786236
"1626",25,7798085
"1627",25,6845036
"1628",14,5235686
"1629",21,5143726
"1630",7,8858685
"1631",29,3347207
"1632",29,1249426
"1633",4,8820446
"1634",4,6753375
"1635",13,8058766
"1636",23,8542336
"1637",3,2792295
"1638",12,1472556
"1639",21,361306
"1640",25,6305836
"1641",12,7488395
"1642",16,5745675
"1643",16,781336
"1644",15,1954806
"1645",25,8332996
"1646",9,409986
"1647",13,7527076
"1648",6,6829195
"1649",20,998736
"1650",1,8974095
"1651",6,4973126
"1652",8,3446075
"1653",21,6597426
"1654",2,2406086
"1655",27,740906
"1656",1,3274456
"1657",4,7204675
"1658",1,2995556
"1659",25,9465595
"1660",23,2495696
"1661",25,7829746
"1662",21,4218985
"1663",23,7281316
"1664",29,4512496
"1665",20,1210696
"1666",24,5144296
"1667",16,1649475
"1668",12,9741046
"1669",9,9078286
"1670",6,7188985
"1671",25,9871826
"1672",1,8552466
"1673",10,2771307
"1674",21,9158476
"1675",24,9028965
"1676",30,9348886
"1677",29,6155726
"1678",3,1721606
"1679",9,7464386
"1680",25,8673996
"1681",1,3305476
"1682",20,8635026
"1683",5,9661175
"1684",2,693785
"1685",13,9224675
"1686",29,6094396
"1687",2,9212475
"1688",1,9785295
"1689",29,687936
"1690",21,1471306
"1691",8,7647256
"1692",20,4528566
"1693",1,5742206
"1694",21,7220665
"1695",25,6610616
"1696",22,3758686
"1697",20,9955756
"1698",18,6215076
"1699",29,8101336
"1700",9,4865186
"1701",2,2099575
"1702",29,9476616
"1703",7,311895
"1704",16,1772606
"1705",4,9690885
"1706",25,8194996
"1707",1,9169846
"1708",21,7649506
"1709",2,4655665
"1710",21,5550775
"1711",11,1989736
"1712",16,5087796
"1713",20,5033695
"1714",28,1179326
"1715",1,4688485
"1716",6,3818426
"1717",26,8257756
"1718",4,5319726
"1719",13,8980776
"1720",29,4799386
"1721",11,3825856
"1722",22,1152475
"1723",16,4491985
"1724",7,3386316
"1725",18,1006426
"1726",15,1954726
"1727",1,1346316
"1728",3,4297386
"1729",11,1636866
"1730",20,8063056
"1731",22,382156
"1732",4,1152476
"1733",7,4005407
"1734",22,5922795
"1735",29,1873126
"1736",29,7638296
"1737",25,345206
"1738",11,7641306
"1739",13,2872076
"1740",24,3331916
"1741",29,3513886
"1742",25,7598275
"1743",21,4221546
"1744",16,2582875
"1745",25,7447506
"1746",21,6389996
"1747",1,4267496
"1748",16,2754366
"1749",8,946996
"1750",1,1715776
"1751",16,6675075
"1752",11,9215085
"1753",7,3774666
"1754",16,5535375
"1755",3,3162066
"1756",4,6342275
"1757",11,5911685
"1758",9,2641196
"1759",6,5431246
"1760",15,9875306
"1761",11,5275776
"1762",20,8389216
"1763",25,6530046
"1764",2,1772295
"1765",25,2958166
"1766",23,6414386
"1767",12,3874676
"1768",3,7708106
"1769",24,193316
"1770",4,352096
"1771",21,8302685
"1772",16,7102266
"1773",21,9322526
"1774",13,995866
"1775",23,8031456
"1776",4,1512126
"1777",27,591656
"1778",24,3016285
"1779",16,2689176
"1780",25,1658366
"1781",23,6327736
"1782",4,6100566
"1783",23,7100616
"1784",29,1677806
"1785",29,9390626
"1786",12,331356
"1787",29,7392486
"1788",7,7143007
"1789",9,2727086
"1790",22,6442446
"1791",1,6003395
"1792",11,2758285
"1793",1,9972286
"1794",23,2590306
"1795",21,9353706
"1796",14,3779786
"1797",25,2602446
"1798",21,5605146
"1799",22,8734606
"1800",13,4257276
"1801",6,8646016
"1802",24,8800656
"1803",13,8049126
"1804",24,2856895
"1805",23,3693416
"1806",6,9868985
"1807",25,1559256
"1808",17,8116985
"1809",17,1946985
"1810",13,9373476
"1811",1,2957326
"1812",22,4023216
"1813",1,8574395
"1814",24,6063866
"1815",11,2359066
"1816",3,3294296
"1817",29,8579346
"1818",20,6690666
"1819",21,5301006
"1820",2,3778476
"1821",17,7968685
"1822",18,1408416
"1823",23,2660765
"1824",23,514546
"1825",5,4456646
"1826",1,7958795
"1827",16,5135385
"1828",16,4530946
"1829",21,1775296
"1830",18,2589416
"1831",4,5897306
"1832",1,7328566
"1833",22,4678776
"1834",17,3033285
"1835",7,1445007
"1836",21,122116
"1837",24,2100595
"1838",21,7515736
"1839",11,1058996
"1840",25,1527196
"1841",12,2350096
"1842",4,7843986
"1843",29,8350596
"1844",27,4602096
"1845",24,6369276
"1846",2,6111376
"1847",24,995576
"1848",13,9302876
"1849",25,167566
"1850",21,8793146
"1851",26,6096286
"1852",3,1948626
"1853",25,1785376
"1854",25,1838346
"1855",25,266436
"1856",25,4510646
"1857",2,4018995
"1858",3,4946506
"1859",7,5736166
"1860",6,3864416
"1861",9,305386
"1862",25,3089295
"1863",11,7207326
"1864",12,8065116
"1865",29,2129096
"1866",3,1845996
"1867",7,3656006
"1868",13,6007375
"1869",23,5209836
"1870",11,6931526
"1871",17,1139685
"1872",21,43495
"1873",3,5476186
"1874",29,3158856
"1875",25,5377296
"1876",1,4653316
"1877",5,699936
"1878",29,167466
"1879",4,377306
"1880",25,5143546
"1881",11,7406676
"1882",21,6155107
"1883",19,6236626
"1884",16,7078965
"1885",10,8481307
"1886",20,9553285
"1887",4,7248396
"1888",23,7687816
"1889",3,9857046
"1890",20,862806
"1891",2,3513206
"1892",4,6979246
"1893",18,3685175
"1894",7,5015685
"1895",21,8173175
"1896",22,7662446
"1897",11,7611175
"1898",29,1293936
"1899",13,2231256
"1900",24,5464146
"1901",24,5469876
"1902",4,3094716
"1903",24,7917976
"1904",4,9929775
"1905",2,8548136
"1906",16,3129506
"1907",21,2868926
"1908",20,4424526
"1909",4,5907496
"1910",16,7576146
"1911",20,3386085
"1912",27,5327475
"1913",12,901096
"1914",15,73006
"1915",4,2207
"1916",7,5200965
"1917",21,5103975
"1918",11,4379885
"1919",22,9625376
"1920",1,8718496
"1921",1,7978926
"1922",29,3828396
"1923",18,39036
"1924",18,8969416
"1925",1,1084416
"1926",24,5837756
"1927",24,9437986
"1928",16,9338456
"1929",11,1962076
"1930",8,899756
"1931",26,785926
"1932",7,1558316
"1933",12,4483306
"1934",3,2710375
"1935",23,1000785
"1936",11,8605375
"1937",6,8612956
"1938",29,913716
"1939",13,8506866
"1940",13,3194866
"1941",8,3963585
"1942",4,5339866
"1943",24,4638186
"1944",21,4686996
"1945",1,5206246
"1946",13,2062876
"1947",23,22096
"1948",14,4519586
"1949",13,4697276
"1950",10,3161095
"1951",17,4206985
"1952",4,7471536
"1953",18,1309416
"1954",14,9029256
"1955",4,7201886
"1956",12,8507966
"1957",11,4870846
"1958",2,5891107
"1959",9,4599286
"1960",29,862795
"1961",3,3545276
"1962",21,1398965
"1963",24,5773076
"1964",4,7398196
"1965",1,9271916
"1966",21,6772695
"1967",1,3305775
"1968",4,5263506
"1969",13,8127176
"1970",9,3016086
"1971",23,1928575
"1972",7,1903007
"1973",15,1527146
"1974",16,7383726
"1975",1,6266386
"1976",21,2637636
"1977",3,5094195
"1978",20,670436
"1979",12,1900426
"1980",16,4042796
"1981",20,772785
"1982",25,1611875
"1983",29,2588175
"1984",4,4704416
"1985",16,9171286
"1986",21,1408785
"1987",6,9142166
"1988",7,9818576
"1989",23,8740666
"1990",4,9395885
"1991",6,3582186
"1992",22,4908946
"1993",29,6409526
"1994",20,2976786
"1995",12,7364896
"1996",13,3223066
"1997",16,7644586
"1998",17,2039685
"1999",9,3504976
"2000",13,1532876
"2001",9,1385986
"2002",21,4100086
"2003",13,7723066
"2004",8,3052866
"2005",11,3520765
"2006",29,2839956
"2007",29,5644595
"2008",29,6680676
"2009",22,2241666
"2010",21,8858386
"2011",14,8236096
"2012",29,6705116
"2013",25,2236936
"2014",28,4674236
"2015",11,1104846
"2016",2,3918085
"2017",11,9221996
"2018",13,3483676
"2019",7,4754896
"2020",21,2757876
"2021",1,1474295
"2022",13,8997185
"2023",23,8676806
"2024",3,7324566
"2025",26,588946
"2026",21,6113665
"2027",13,8155495
"2028",24,9204846
"2029",11,6258885
"2030",25,4404866
"2031",24,9049876
"2032",4,857075
"2033",23,2704716
"2034",21,709336
"2035",28,4381726
"2036",25,6945456
"2037",14,6955686
"2038",25,6028046
"2039",25,3401336
"2040",7,1231626
"2041",21,1608236
"2042",3,7218476
"2043",26,3095275
"2044",4,7716396
"2045",24,2314326
"2046",2,6824076
"2047",11,496595
"2048",17,6741285
"2049",29,2691126
"2050",16,6673526
"2051",11,7039226
"2052",4,7539526
"2053",16,3301566
"2054",25,6047385
"2055",25,1513966
"2056",29,3617376
"2057",23,8429246
"2058",13,9464676
"2059",18,7851396
"2060",29,6572826
"2061",11,5229086
"2062",24,7475466
"2063",17,4332285
"2064",13,7532385
"2065",9,6305186
"2066",16,175966
"2067",26,5306866
"2068",20,8222026
"2069",15,5152236
"2070",9,2849175
"2071",25,7981626
"2072",5,8386336
"2073",21,9595496
"2074",1,5928206
"2075",1,6016446
"2076",20,120075
"2077",6,319556
"2078",1,399956
"2079",16,5110186
"2080",30,8860326
"2081",1,8901895
"2082",3,586116
"2083",20,2070836
"2084",14,9462306
"2085",1,6683746
"2086",8,1588846
"2087",1,1959926
"2088",20,2182986
"2089",13,8127076
"2090",10,9654865
"2091",20,996266
"2092",25,8224646
"2093",25,5213966
"2094",21,104575
"2095",24,5653626
"2096",13,9270206
"2097",3,1371595
"2098",2,6638876
"2099",16,2939816
"2100",16,9909965
"2101",3,1983576
"2102",13,7785866
"2103",22,1177586
"2104",23,5089736
"2105",22,4643556
"2106",26,3949895
"2107",24,5250195
"2108",29,704875
"2109",29,3130176
"2110",24,7550675
"2111",13,2300816
"2112",6,2953756
"2113",16,6235575
"2114",25,7108686
"2115",23,4463475
"2116",28,2125236
"2117",13,5349766
"2118",16,8228046
"2119",13,5113876
"2120",25,4430226
"2121",21,3773506
"2122",1,6603116
"2123",4,7385716
"2124",4,8418965
"2125",2,155286
"2126",1,8581446
"2127",23,9437006
"2128",24,5149646
"2129",24,7973546
"2130",22,4653716
"2131",15,4899586
"2132",25,2268675
"2133",20,5233766
"2134",1,3025965
"2135",24,3666876
"2136",25,3741086
"2137",3,2985736
"2138",16,9067286
"2139",16,6608046
"2140",3,2576326
"2141",16,886346
"2142",3,4633356
"2143",9,8533196
"2144",25,3998226
"2145",7,3033486
"2146",29,1849746
"2147",10,2144716
"2148",25,1951985
"2149",24,9349566
"2150",14,2081686
"2151",20,169306
"2152",8,5861396
"2153",3,8859146
"2154",22,177806
"2155",29,208396
"2156",8,3519575
"2157",22,8394375
"2158",25,2189495
"2159",16,1320026
"2160",1,3409975
"2161",29,1052275
"2162",25,6373916
"2163",11,5158486
"2164",3,7825966
"2165",23,1845446
"2166",25,6957107
"2167",29,5513266
"2168",25,9832986
"2169",29,1834306
"2170",4,5151136
"2171",14,849896
"2172",23,9768475
"2173",21,6824406
"2174",24,5648506
"2175",29,4102086
"2176",21,4064736
"2177",25,2146856
"2178",11,9858007
"2179",24,5473496
"2180",20,5397196
"2181",24,2041036
"2182",21,5802996
"2183",16,110716
"2184",7,330126
"2185",9,6577986
"2186",11,8606676
"2187",12,6393616
"2188",3,5689326
"2189",1,7549475
"2190",6,2954965
"2191",7,6730296
"2192",23,2770376
"2193",25,2632885
"2194",10,8864865
"2195",7,6432656
"2196",28,596016
"2197",23,1011606
"2198",7,4753856
"2199",24,1892476
"2200",22,9256956
"2201",25,5309176
"2202",17,5895985
"2203",12,1134276
"2204",13,5736875
"2205",23,6585466
"2206",22,4218695
"2207",25,9171136
"2208",11,7223706
"2209",3,2694976
"2210",27,8844576
"2211",16,3060026
"2212",13,9948076
"2213",22,1458085
"2214",20,1236765
"2215",9,6662196
"2216",2,6957207
"2217",24,5554206
"2218",29,9858706
"2219",4,4096336
"2220",16,5864946
"2221",4,7357286
"2222",22,4687586
"2223",12,9571996
"2224",29,7768616
"2225",20,4046885
"2226",14,7735686
"2227",6,3775226
"2228",7,7077006
"2229",14,7622416
"2230",21,8385216
"2231",27,12656
"2232",23,2347576
"2233",2,9502285
"2234",28,7153236
"2235",22,7657586
"2236",4,3814606
"2237",25,1485956
"2238",26,7866626
"2239",14,857686
"2240",6,2349086
"2241",2,6326756
"2242",24,2297486
"2243",20,9295426
"2244",4,7524395
"2245",19,613965
"2246",20,8159296
"2247",29,3034016
"2248",28,2598626
"2249",1,3862675
"2250",11,1533295
"2251",16,3492146
"2252",3,4960516
"2253",13,8224476
"2254",4,9908975
"2255",4,8838286
"2256",13,8380776
"2257",14,8194876
"2258",7,6454456
"2259",18,2809036
"2260",4,6371746
"2261",17,5533285
"2262",29,5104495
"2263",14,6562686
"2264",25,3983407
"2265",12,2035785
"2266",29,2527766
"2267",23,5733986
"2268",16,6185385
"2269",20,4015816
"2270",13,2184575
"2271",11,2543685
"2272",6,7019295
"2273",14,6941686
"2274",6,5219985
"2275",22,8219085
"2276",13,2588076
"2277",4,8579186
"2278",7,7971795
"2279",16,7562216
"2280",7,3268175
"2281",4,3349395
"2282",28,1662726
"2283",20,9457716
"2284",7,7626806
"2285",14,4362156
"2286",25,1359975
"2287",7,5526446
"2288",27,1314496
"2289",20,9133096
"2290",30,7600326
"2291",6,7664965
"2292",13,1897185
"2293",12,8078116
"2294",13,6304475
"2295",23,9211536
"2296",19,7177207
"2297",21,4856506
"2298",23,2401775
"2299",16,7674366
"2300",21,1176906
"2301",1,837107
"2302",20,1501456
"2303",16,6370216
"2304",25,5871195
"2305",22,5291495
"2306",29,1756486
"2307",13,9468676
"2308",8,7599846
"2309",14,4814666
"2310",1,4890407
"2311",20,3295716
"2312",21,4573496
"2313",4,7458456
"2314",17,7528685
"2315",9,4635186
"2316",21,7504856
"2317",11,2325575
"2318",23,6280826
"2319",4,8246826
"2320",11,3260395
"2321",11,9729186
"2322",25,5505316
"2323",4,4833276
"2324",3,4719156
"2325",29,8152746
"2326",7,3087095
"2327",22,3725376
"2328",13,735836
"2329",1,7159756
"2330",16,3754307
"2331",4,5276695
"2332",13,2989376
"2333",15,5833775
"2334",3,8168666
"2335",12,3934706
"2336",25,3885107
"2337",13,7746076
"2338",1,1299175
"2339",24,453476
"2340",23,7245356
"2341",2,7300136
"2342",3,2244016
"2343",1,6055195
"2344",16,6233166
"2345",9,6483976
"2346",29,9304395
"2347",21,3695895
"2348",6,6556716
"2349",24,8496385
"2350",25,3435975
"2351",20,1011786
"2352",6,1537185
"2353",5,7816885
"2354",2,5965685
"2355",13,4369766
"2356",21,4865706
"2357",14,7172416
"2358",7,1945207
"2359",29,4516796
"2360",12,4984995
"2361",21,2912485
"2362",22,3945106
"2363",21,4349665
"2364",14,2897116
"2365",22,3302086
"2366",14,7357976
"2367",1,5356246
"2368",9,5015386
"2369",28,4929326
"2370",1,5901036
"2371",9,2284186
"2372",22,6829156
"2373",13,8793475
"2374",9,6755186
"2375",9,3256086
"2376",9,8054976
"2377",25,1673326
"2378",29,5077406
"2379",16,9817096
"2380",7,2176
"2381",22,4538085
"2382",25,2848156
"2383",3,9934806
"2384",16,1104006
"2385",11,1353686
"2386",3,9832856
"2387",3,437726
"2388",29,9426375
"2389",7,3139126
"2390",20,8316516
"2391",4,2028456
"2392",4,5954395
"2393",11,9972476
"2394",5,6735486
"2395",26,3448846
"2396",13,4289975
"2397",23,3452376
"2398",24,2770606
"2399",26,4785626
"2400",13,1797276
"2401",25,6760356
"2402",16,776906
"2403",1,9139106
"2404",11,7863146
"2405",16,5705606
"2406",22,198586
"2407",1,3758475
"2408",3,9243816
"2409",6,6219295
"2410",4,7692865
"2411",7,1306856
"2412",20,6127406
"2413",1,6383196
"2414",16,3477646
"2415",16,9719156
"2416",16,2814386
"2417",21,3177466
"2418",1,5325485
"2419",11,7203766
"2420",18,3039826
"2421",16,6992766
"2422",21,1094085
"2423",12,148076
"2424",10,8814865
"2425",25,8887066
"2426",11,6075906
"2427",30,9998886
"2428",13,9694606
"2429",14,4150686
"2430",22,2965485
"2431",1,1385975
"2432",4,4917976
"2433",24,9338236
"2434",16,1593306
"2435",21,9795075
"2436",16,131516
"2437",18,3858406
"2438",1,1980495
"2439",10,6650095
"2440",20,1572095
"2441",29,6955995
"2442",21,9366356
"2443",29,4897765
"2444",8,8163885
"2445",7,9206495
"2446",2,857307
"2447",13,1127665
"2448",24,5228136
"2449",4,8378785
"2450",11,3445846
"2451",24,8614146
"2452",20,9362456
"2453",21,9563366
"2454",13,5184866
"2455",19,5807726
"2456",15,1702236
"2457",25,7940316
"2458",12,655906
"2459",1,2055446
"2460",1,1724085
"2461",13,9413076
"2462",22,3222506
"2463",21,5018886
"2464",24,3196796
"2465",24,4858256
"2466",12,2944256
"2467",7,7877306
"2468",25,9001956
"2469",1,1499675
"2470",16,7641275
"2471",4,5838006
"2472",23,1774916
"2473",21,1921306
"2474",25,2216185
"2475",25,9848306
"2476",21,4257175
"2477",4,9403276
"2478",16,184785
"2479",1,5450616
"2480",25,2913996
"2481",13,6648916
"2482",3,9651185
"2483",13,2978076
"2484",12,2392406
"2485",13,7633575
"2486",20,2553166
"2487",16,1779036
"2488",1,1109516
"2489",23,887096
"2490",21,5307536
"2491",21,3457086
"2492",23,5766995
"2493",7,9825395
"2494",29,2530126
"2495",12,8000285
"2496",23,2670406
"2497",29,8127185
"2498",25,6938346
"2499",4,3354446
"2500",23,9084426
"2501",2,4317296
"2502",18,2475385
"2503",29,5975396
"2504",3,8853585
"2505",1,9832926
"2506",13,8439876
"2507",1,4466765
"2508",4,7313276
"2509",20,5576196
"2510",25,2682665
"2511",3,3831836
"2512",26,4309056
"2513",25,6466336
"2514",18,5290716
"2515",6,8740996
"2516",12,8733206
"2517",1,697856
"2518",16,5509007
"2519",28,298726
"2520",14,1819896
"2521",21,4308526
"2522",1,1400426
"2523",23,8462836
"2524",25,6094306
"2525",21,5164666
"2526",16,5106095
"2527",4,3962536
"2528",21,3158307
"2529",10,1964865
"2530",20,6919307
"2531",6,3191795
"2532",11,1052886
"2533",14,3755786
"2534",4,5825216
"2535",21,3031175
"2536",21,4239656
"2537",1,6166316
"2538",11,9308936
"2539",3,9828496
"2540",21,9379236
"2541",21,3461665
"2542",30,5899226
"2543",1,7953906
"2544",16,7282256
"2545",7,3689786
"2546",15,3736826
"2547",1,2455926
"2548",16,5855396
"2549",13,3909766
"2550",9,8848986
"2551",25,3903756
"2552",29,8439956
"2553",8,31785
"2554",4,4521696
"2555",16,4486356
"2556",16,7445796
"2557",2,8222516
"2558",4,7467366
"2559",24,5418636
"2560",29,9300576
"2561",1,4570175
"2562",15,428795
"2563",4,2920207
"2564",22,3087586
"2565",26,1508276
"2566",4,7765576
"2567",29,8149426
"2568",21,4574786
"2569",4,1481785
"2570",24,8729565
"2571",14,2378646
"2572",29,3211026
"2573",21,3951796
"2574",29,8223786
"2575",1,6471596
"2576",19,8760885
"2577",21,7585296
"2578",14,905876
"2579",23,5240095
"2580",1,1421726
"2581",25,6843926
"2582",22,7109776
"2583",9,6558286
"2584",29,4169426
"2585",7,8134136
"2586",26,5780756
"2587",25,9968195
"2588",25,7095846
"2589",21,946846
"2590",20,4854316
"2591",25,5171207
"2592",13,3329466
"2593",24,4410336
"2594",3,3072275
"2595",18,2027926
"2596",20,2914786
"2597",29,9461636
"2598",4,9957276
"2599",14,3212316
"2600",22,6985385
"2601",4,7811026
"2602",1,3893556
"2603",25,7028456
"2604",4,3160375
"2605",23,6468395
"2606",20,6387695
"2607",2,903526
"2608",26,4332156
"2609",12,456146
"2610",13,3942956
"2611",1,7721746
"2612",2,6858307
"2613",25,415895
"2614",21,7992776
"2615",1,1483366
"2616",29,6705316
"2617",7,9045685
"2618",21,6823556
"2619",20,6876736
